EventType	Survey Type	VIN First9	VIN Last8	ModelYear	BodyModelCode	CorpVehicleDescription	Family Code	CustomerID	SurveyStatus	PurchaseDate	BuildDate	SampleDate	ReceiptDate	ZoneCode (BC)	SALES DISTRICT	SalesGroupSize	Brand	DealerCode	MarketCode	PlantCode	G_Date	RepairNumber	RepairDate	SERVICE DISTRICT 	SalesPerson_SID	FinancePerson_SID	SalesManager_SID	ServiceAdvisor_SID	Technician_SID	QGENDER	QAGE	QMARITAL	QINCOME	QArea	QEducation	AR_QSalesAdvocacy	AR_QBrandAdvocacy	AR_QAvailableVehs	AR_QAppearance	AR_QComfort	AR_QFacility	AR_QFollowThrough	AR_QVehKnowledge	AR_QMeetNeeds	AR_QCourteous	AR_QResponsive	AR_QHonest	AR_QTabletDevice	AR_QTabletUse_VehNeeds	AR_QTabletUse_VehFeatures	AR_QTabletUse_CapturePersonalInfo	AR_QTabletUse_PricingPayment	AR_QTabletUse_Other	AR_QTabletUse_NoRecall	AR_QTabletUse_VerbOther	AR_QTestDrive	AR_QTestDriveReason	AR_QTestDriveReason_VerbOther	AR_QSalesCons	AR_QAgreementEase	AR_QClarity	AR_QTimeFinalPaperwork	AR_QFairness	AR_QProfessional	AR_QWorkingOutDeal	AR_QPressure	AR_QExplainVehFeatures	AR_QHandoff	AR_QTimeFinalDelivery	AR_QVehCondition	AR_QConvenience	AR_QBluetooth	AR_QVehCommunication	AR_QFeatureSetup	AR_QDelivery	AR_QVehConditionDesc_Dings	AR_QVehConditionDesc_Dirty	AR_QVehConditionDesc_MissingFeature	AR_QVehConditionDesc_NoIssues	AR_QVehConditionDesc_Other	AR_QVehConditionDesc_VerbOther	AR_QSalesExperience	AR_DealerSat_Verbatim	AR_DealerSat_Verbatim_Codes_Array	AR_DealerSat_Verbatim_Codes_01	AR_DealerSat_Verbatim_Codes_02	AR_DealerSat_Verbatim_Codes_03	AR_QModelSat	AR_ModelSat_Verbatim	AR_ModelSat_Verbatim_Codes_Array	AR_ModelSat_Verbatim_Codes_01	AR_ModelSat_Verbatim_Codes_02	AR_ModelSat_Verbatim_Codes_03	AR_QServAdvocacy	AR_QTypeWork ExpressLane	AR_QTypeWork NotExpressLane	AR_QTypeWork Warranty	AR_QTypeWork NonWarranty	AR_QTypeWork Recall	AR_QTypeWork Collision_BodyRepair	AR_QTypeWork Other(specify)	AR_QTypeWork_VerbOther	AR_QFFV	AR_QFFVReasons_Busy	AR_QFFVReasons_MoreWork	AR_QFFVReasons_NotFind	AR_QFFVReasons_BrokeAgain	AR_QFFVReasons_PartsNA	AR_QFFVReasons_NotFixed	AR_QFFVReasons_NewProb	AR_QFFVReasons_NotWarr	AR_QFFVReasons_NoAppt	AR_QFFVReasons_Other	AR_QFFVReasons_DontKnow	AR_QFFVReasons_VerbOther	AR_FFVFix_Maint	AR_FFVFix_WarningIndic	AR_FFVFix_Engine	AR_FFVFix_NoStart	AR_FFVFix_Xmissn	AR_FFVFix_Brakes	AR_FFVFix_SteerSuspn	AR_FFVFix_TiresWheels	AR_FFVFix_Exterior	AR_FFVFix_WaterWind	AR_FFVFix_Interior	AR_FFVFix_SqueakRattleVibr	AR_FFVFix_NavAudioEnter	AR_FFVFix_Electrical	AR_FFVFix_HeatingAC	AR_FFVFix_SunroofTop	AR_FFVFix_Doors	AR_FFVFix_Recall	AR_FFVFix_Seats	AR_FFVFix_Access	AR_FFVFix_Other	AR_FFVFix_VerbOther	AR_QTimeComplete	AR_Q_ThoroughWork	AR_QCondition	AR_QKnowledge	AR_QCourtesy	AR_QResponsiveness	AR_QThoroughExplain	AR_QFocused	AR_QAdvice	AR_QVehInspect	AR_StatusUpdate	AR_CostEstimate	AR_Q_SERV_ADV	AR_QEaseSched	AR_QHowSched	AR_QDayWait	AR_QDaySat	AR_QTimelinessDropoff	AR_QFacilityComfort	AR_QFacilityEase	AR_QCleanFacility	AR_QTabletPurpose_CapturePersonalInfo	AR_QTabletPurpose_ServiceHistory	AR_QTabletPurpose_Odometer	AR_QTabletPurpose_WorkToComplete	AR_QTabletPurpose_IssueDetails	AR_QTabletPurpose_CostEstimate	AR_QTabletPurpose_Other	AR_QTabletPurpose_NoRecall	AR_QTabletPurpose_VerbOther	AR_QTransOffer	AR_QTransType	AR_QVehReady	AR_QAccuracyCost	AR_QExplainCharges	AR_QWorkPerformed	AR_QPickup	AR_QFairCharges	AR_QHelpful	AR_QServiceExperience	AR_DealerSuggestionVerbatim	AR_DealerSuggestionVerbatim_Codes_Array	AR_DealerSuggestionVerbatim_Codes_01	AR_DealerSuggestionVerbatim_Codes_02	AR_DealerSuggestionVerbatim_Codes_03	CL_ContactYou	CL_Resolved	CL_Advocacy	CL_Delivery	CL_SlsConsult	CL_SER_ADV	CL_Comment	CL_Comment_Category_Codes_Array	CL_Comment_Category_Codes_01	CL_Comment_Category_Codes_02	CL_Comment_Category_Codes_03	Original_DlrAdvocacy	Original_Delivery	Original_SlsConsultant	Original_Serv_Advisor	CL_InviteDate	CL_ReturnDate	CL_Status	UniqueID	Original_ReportMonth	VehicleSaleType	LanguageCode	RPT_MONTH
001	Sales	ZASFAKNNX	J7B88209	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737769244	001	20180327	20170913	20180403	20180406163935	63	U	A	A	69147	U    	7         	2017-09-13	          	          	T         	S61719E   	S69273C   	S69273C   	          	          	2	1950	02	2	2	3	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	2	5	 	10	10	10	09	99	99	99	1	09	1	10	10	1	1	1	1	10	00	00	00	04	00	 	09	They were able to find me a car with what I wanted with in 24 hours.  The sale person Al was very thoughtful and  efficient.	1004,1011,1304,3011	1004	1011	1304	10	The look, drive  performance is  exceptional.	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59117820	201804    	1	en	201804    
001	Sales	ZASFAKNN4	J7B63516	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737769827	001	20180331	20170519	20180403	20180405065839	74	E	A	A	69253	U    	7         	2017-05-19	          	          	A         	S97564Q   	S17351M   	S86343O   	          	          	1	1968	03	3	2	4	10	10	10	10	10	10	1	09	10	10	10	10	1	00	00	00	00	00	06	 	1		 	10	10	10	08	09	09	10	1	09	2	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Brett Jackson was great, very responsive and respectful	1003,1108	1003	1108	0000	10	Fun to drive, great features, attractive car	2002,8002	2002	8002	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	The financing part took a long time although I know it was end of month	3011,5102	3011	5102	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59117921	201804    	L	en	201804    
001	Sales	ZASFAKBNX	J7B70619	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737770519	001	20180331	20170614	20180403	20180403154525	74	E	A	A	69114	U    	7         	2017-06-14	          	          	A         	S91135Q   	          	S12472M   	          	          	1	1985	02	10	2	7	10	10	08	09	08	08	1	09	09	09	09	09	2	00	00	00	00	00	00	 	1		 	09	08	08	08	09	09	09	3	08	1	08	09	1	1	1	1	09	00	00	00	04	00	 	09	Top notch Customer Service. Both Brittany and Bob were easy to work with and handled our questions/concerns very well. Would recommend this place to anyone in a heartbeat!	1008,1101,2102,3006	1008	1101	2102	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Paperwork took a little longer than I wanted. Would be nice to have a quick turnaround time in completing the formalities so we can get out with the new car quicker.	3008,3011	3008	3011	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	09	09		 	 	AXFX	59118056	201804    	1	en	201804    
001	Sales	ZASFAKBN0	J7B94931	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737770679	001	20180331	20171006	20180403	20180404004426	63	E	B	A	69057	U    	7         	2017-10-06	          	          	F         	S37653P   	S90538L   	S90538L   	          	          	2	1997	01	1	2	3	09	10	10	10	08	09	1	10	10	10	10	09	3	00	00	00	00	00	00	 	1		 	10	10	09	09	10	09	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	09	Neal was very helpful and explained things well and Ben was very helpful in assuring I got the vehicle I wanted and a comfortable price	1008,1105,5002	1008	1105	5002	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	09	10	10		 	 	AXFX	59118100	201804    	L	en	201804    
001	Sales	ZARFAEEN4	H7561917	2017	GAGT41	GIULIA TI AWD                  AWD	GA	737771330	001	20180330	20170627	20180403	20180421215911	70	C	B	A	69340	U    	7         	2017-06-27	          	          	G         	S72009P   	S21738E   	S95570D   	          	          	1	1968	01	3	1	4	10	10	10	10	10	10	1	10	10	10	10	10	1	01	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Everything about this dealership pleased me and I have already, and will continue to, recommend it to friends and family. Kyle Galaz was an amzing salesperson and Craig Sharar was equally great to work with in finance. Thank you!	2102,3006,5102	2102	3006	5102	10	It is such a beautiful and unique vehicle that I actually think about driving it when I am not doing so. It is a thrilling experiance to drive this vehicle!	2002,8002	2002	8002	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	The whole process was absolutely wonderful, please do not change a thing unless it is giving your wonderful staff a raise!	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118224	201804    	L	en	201804    
001	Sales	ZARFAEBN1	J7564140	2018	GAFL41	GIULIA RWD                     RWD	GA	737771825	001	20180331	20170710	20180403	20180403193147	71	1	A	A	69335	U    	7         	2017-07-10	          	          	G         	          	          	          	          	          	1	1993	01	3	3	7	08	10	08	08	06	08	1	06	06	04	07	06	2	00	00	00	00	00	00	 	1		 	06	04	06	08	04	06	05	2	04	2	09	04	1	1	2	1	06	00	02	03	00	00	 	05	 	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	08	06	06		 	 	ARFX	59118308	201804    	L	en	201804    
001	Sales	ZASFAKAN8	J7B72841	2018	GUGL74	STELVIO AWD                    AWD	GU	737774475	001	20180328	20170622	20180403	20180404184329	32	1	B	A	69098	U    	7         	2017-06-22	          	          	H         	S47079L   	S99685N   	S99685N   	          	          	2	1971	04	3	2	4	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	2	4	 	10	06	09	10	10	10	09	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	The paperwork and financing went much smoother than I was expecting and I liked my salesperson.   He was knowledgeable about the car, kept me informed, was honest and did not apply pressure.	1009,1012,1018,1107,2003,3008,5102	1009	1012	1018	10	Even though it's a base model, I love all the standard options like heated steering wheel, etc.   I also love the power even with the smaller engine with 280 hp.   It's roomy for people in the back seat and i like the styling - it's not like every other small SUV you see.  It stands out.	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Overall I was very pleased.   I don't love the upselling from the Business Manager on the lease turn in fees and tire protection, but I know it's part of his job.   Other than that, everything was very positive and I feel the business manager did go out of his way to honor what I was sold from the sales team.	1008,1012,1018,2004,5002,5104	1008	1012	1018	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118416	201804    	L	en	201804    
001	Sales	ZARFAEEN2	H7557381	2017	GAGT41	GIULIA TI AWD                  AWD	GA	737774723	001	20180331	20170530	20180403	20180406124506	71	D	C	A	69146	U    	7         	2017-05-30	          	          	Y         	S97321N   	S90080D   	S17840O   	          	          	1	1988	01	3	3	5	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	2	10	09	1	1	1	1	10	00	00	00	04	00	 	10	 	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118430	201804    	L	en	201804    
001	Sales	ZARFAEEN0	J7566764	2018	GAGT41	GIULIA TI AWD                  AWD	GA	737775052	001	20180331	20170726	20180403	20180409181918	32	1	B	A	69098	U    	7         	2017-07-26	          	          	H         	S47079L   	S99685N   	S99685N   	          	          	2	1953	02	2	2	2	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	This service and my sell associate was just awesome	7001	7001	0000	0000	10	Everything the cars were awosome my sell associate was awesome the best guy I have ever come to know	7001	7001	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	I was really happy with everything	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118444	201804    	L	en	201804    
001	Sales	ZASFAKPN7	J7B90612	2018	GUGL74	STELVIO AWD                    AWD	GU	737775052	001	20180331	20170920	20180403	20180404193023	32	1	B	A	69098	U    	7         	2017-09-20	          	          	H         	S47079L   	S99685N   	S99685N   	          	          	2	1953	02	2	 	2	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	I love the cars and my sales person was the most respectful honest and faithful person that I have ever met in my life he was awesome I appreciate everything that he did and he is number one in my book	1003,1018,1304,3001	1003	1018	1304	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	I am happy with everything that was done and said	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118445	201804    	L	en	201804    
001	Sales	ZASFAKNN7	J7B75093	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737776890	001	20180331	20170630	20180403	20180403192959	71	1	A	A	69331	U    	7         	2017-06-30	          	          	L         	S74024P   	S74024P   	S74024P   	          	          	2	1951	04	3	2	5	10	10	10	10	10	10	1	10	10	10	10	10	1	01	02	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	Excellent	7001	7001	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118530	201804    	L	en	201804    
001	Sales	ZARFAECN7	J7579157	2018	GAFT41	GIULIA TI RWD                  RWD	GA	737778583	001	20180401	20171114	20180403	20180405112550	71	F	E	A	69039	U    	7         	2017-11-14	          	          	M         	S11740P   	S05715Q   	S67300Q   	          	          	1	1983	03	3	2	5	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	2	10	2	10	10	1	1	1	1	10	00	00	00	04	00	 	10	 	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118576	201804    	L	en	201804    
001	Sales	ZASFAKAN4	J7B72190	2018	GUGL74	STELVIO AWD                    AWD	GU	737780375	001	20180331	20170621	20180403	20180405172537	42	C	A	A	69021	U    	7         	2017-06-21	          	          	D         	S22580O   	          	S36864O   	          	          	2	1968	02	9	3	5	03	03	09	08	06	06	1	08	08	09	09	07	2	00	00	00	00	00	00	 	1		 	08	07	03	02	05	02	02	2	07	2	08	08	1	1	1	1	08	00	00	00	00	00	My vehicle ended up with a major defect that was not noticed before given to me ( oxygen cylinder broken )	04	 	 	0000	0000	0000	04	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Adding an extra service like oil change for example in the future to compensate disappointment / inconvenience .  For 3 days my car is at the dealer for repair . Found an issue on my first drive . Not sure how to show it to friend / family & what do I tell them ?	1203,3003,3011	1203	3003	3011	2         	          	          	          	0000      	0000      	0000	03        	03        	08        	          	01	08	08		2018-04-10	 	ACFR	59118641	201804    	L	en	201804    
001	Sales	ZARFAEEN5	J7582877	2018	GAGT41	GIULIA TI AWD                  AWD	GA	737780812	001	20180329	20171222	20180403	20180403182834	32	1	B	A	69048	U    	7         	2017-12-22	          	          	J         	S20114N   	          	S47946F   	          	          	2	1964	03	2	2	5	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	It was the fastest & most positive car experience ever, from beginning to end ..less than 2 days..Rob was most accommodating & patient..also appreciated Scotts help in expediting the purchase of my vehicle so I could get my dream car....as my son said, meant to be.	1002,1008,3011	1002	1008	3011	10	The color combo had me @ hello!..I love the vehicle & look forward to the next 2 years...	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Really, not one issue..all the 10s are much deserved...	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118781	201804    	L	en	201804    
001	Sales	ZASFAKNN1	J7B89944	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737781015	001	20180330	20170918	20180403	20180404205530	32	1	B	A	69048	U    	7         	2017-09-18	          	          	J         	S17622L   	          	S47946F   	          	          	2	1964	02	5	1	4	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	 	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59118859	201804    	L	en	201804    
001	Sales	ZASFAKBN4	J7B88341	2018	GUGT74	STELVIO TI AWD                 AWD	GU	737782355	001	20180331	20170913	20180403	20180404104309	35	N	A	A	69018	U    	7         	2017-09-13	          	          	L         	S46078N   	S31867E   	S68704O   	          	          	2	1967	02	4	3	5	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	 	 	0000	0000	0000	10	 	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	 	 	0000	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59119389	201804    	1	en	201804    
001	Sales	ZASFAKAN7	J7B80249	2018	GUGL74	STELVIO AWD                    AWD	GU	737782435	001	20180331	20170720	20180403	20180404181500	66	A	B	A	69082	U    	7         	2017-07-20	          	          	B         	S71805Q   	          	S89286Q   	          	          	2	1973	02	3	3	7	10	07	08	10	06	08	9	10	10	10	10	10	1	00	02	00	04	00	00	 	1		 	10	08	07	09	07	09	08	2	06	2	05	09	2	2	2	2	10	00	00	00	00	00	Wheels missing locks and no matts, called back once we realized and were told we had to purchase them. Moreover, they added someone from Parts was going to call us, 3 days later we havent received the call to order and pay for something that should have come with the vehicle. Quick upsetting.	06	 	 	0000	0000	0000	10	The sales representative was extremely polite and helpful. His service was the best part of our experience.	1004,1008,1304	1004	1008	1304	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	When purchasing a car, customers spend long hours at dealership, the personal standing around while our  sales person goes around finishing the last details could capitalize on that waiting time to go over vehicle features, offer help with the connection of Bluetooth.... those features are good selling points not considered as important by sales people who concentrate on closing the sale no matter what therefore they overlook details that could help to close the deal.	1008,1105,1304,3011,8002	1008	1105	1304	1         	1         	          	          	0000      	0000      	0000	10        	10        	10        	          	07	07	10		2018-04-06	 	ACFR	59119417	201804    	1	en	201804    
001	Sales	ZARFAECN6	J7577335	2018	GAFT41	GIULIA TI RWD                  RWD	GA	737782791	001	20180331	20171030	20180403	20180404182449	63	A	B	A	69350	U    	7         	2017-10-30	          	          	C         	S87033Q   	S35832K   	S79581Q   	          	          	1	1969	02	7	2	7	10	10	10	10	10	10	1	10	10	10	10	10	2	00	00	00	00	00	00	 	1		 	10	09	10	10	10	10	10	1	03	2	10	10	1	2	2	2	10	00	00	00	04	00	 	10	The sales consultant was exceptional and worked to make a deal happen, as well as the sales manager. All were extremely professional.	1014,1304,5001	1014	1304	5001	10	Car is better than expected	2003	2003	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Better delivery. Did not go through any of the aspects of the car at delivery	3005	3005	0000	0000	2         	          	Jason did 	2102,2103 	2102      	2103      	0000	10        	10        	10        	          	10	05	10		2018-04-06	2018-04-16	ACFR	59119512	201804    	L	en	201804    
001	Sales	ZARFAEBN6	J7581564	2018	GAFL41	GIULIA RWD                     RWD	GA	737783294	001	20180331	20171212	20180403	20180404152556	71	D	C	A	69146	U    	7         	2017-12-12	          	          	Y         	S97321N   	S08289B   	S96624M   	          	          	1	1965	02	3	2	5	10	10	10	10	10	10	1	10	10	10	10	10	3	00	00	00	00	00	00	 	1		 	10	10	10	10	10	10	10	1	10	1	10	10	1	1	1	1	10	00	00	00	04	00	 	10	My Salesperson Rodrigo was a Pleasure to work with.	3006	3006	0000	0000	10	The Vehicle itself.	 	0000	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Nothing. Everything was Perfect.	7001	7001	0000	0000	          	          	          	          	0000      	0000      	0000	99        	          	          	          	10	10	10		 	 	AXFX	59119710	201804    	L	en	201804    
001	Sales	ZARFAECNX	J7567858	2018	GAFT41	GIULIA TI RWD                  RWD	GA	737783481	001	20180402	20170801	20180403	20180407100600	66	1	A	A	69356	U    	7         	2017-08-01	          	          	O         	S94756Q   	          	S03096Q   	          	          	1	1970	02	5	3	3	09	08	06	07	07	07	2	07	07	07	05	07	2	00	00	00	00	00	00	 	1		 	09	06	07	08	06	07	05	1	06	1	05	07	1	1	1	1	09	00	00	03	00	00	 	05	 	 	0000	0000	0000	08	Beautiful unique vehicle.	8002	8002	0000	0000	99								 	 	00	00	00	00	00	00	00	00	00	00	00	 	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	99	99	99	99	99	99	99	99	9	9	9	9	9	99	99	 	 	99	99	99	99	99	00	00	00	00	00	00	00	00	 	 	 	 	 	 	 	 	 	 	 	Mentioned in my prior comments.	7002	7002	0000	0000	1         	1         	          	          	0000      	0000      	0000	09        	09        	09        	          	06	05	07		2018-04-11	 	ACFR	59119781	201804    	L	en	201804    
